0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
64, 554.5466191768646, 554.6312327384949, 1 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 4563, 4535, 4520, 4433, 4427, 4420, 4419, 4452, 4433, 4425, 4423, 4429, 4425, 4421, 4419, 4452, 4435, 7938, 7909, 7865, 7848, 7841, 7837, 7913, 7872, 7830, 4448, 4437, 4427, 4422, 4420, 4444, 7954, 7918, 7908, 7870, 7865, 7860, 7855, 7909, 7876, 7857, 7843, 7838, 4429, 4418, 4413, 4466, 8603, 7999, 7963, 7891, 7872, 7867, 7862, 7929, 7891, 7873, 7864, 4421, 4410, 4409, 4410
64, 285.79511284828186, 285.87991404533386, 2 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 4940, 4908, 4890, 4728, 4692, 4686, 4680, 4734, 4696, 4682, 4670, 4653, 4648, 4642, 4646, 4664, 4646, 7626, 7594, 7552, 7530, 7502, 4676, 4742, 4704, 4692, 4686, 4680, 4670, 4670, 4668, 4710, 4696, 7738, 7704, 7640, 7630, 7616, 7612, 7620, 7582, 7558, 7542, 7506, 7492, 7472, 7466, 4738, 8792, 7874, 7820, 7682, 7656, 7648, 7638, 7676, 7620, 7590, 7572, 7604, 7588, 4674, 4672
64, 200.5832703113556, 200.66852450370789, 3 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 6333, 6333, 6333, 6195, 6193, 6192, 6195, 6195, 6195, 6195, 6195, 6195, 6198, 6195, 6195, 6195, 6192, 6192, 6192, 6195, 6192, 6192, 6192, 6198, 6201, 6198, 6195, 6195, 6186, 6192, 6192, 6195, 6195, 6201, 6195, 6192, 6192, 6192, 6192, 6192, 6192, 6192, 6192, 6192, 6195, 6192, 6192, 6192, 6192, 6192, 6192, 6189, 6189, 6192, 6192, 6198, 6195, 6195, 6195, 6198, 6195, 6195, 6195
64, 157.74704337120056, 157.8343062400818, 4 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 6316, 6316, 6316, 6196, 6196, 6196, 6196, 6200, 6196, 6196, 6196, 6200, 6196, 6200, 6200, 6192, 6192, 6192, 6196, 6192, 6192, 6196, 6192, 6196, 6200, 6196, 6196, 6192, 6192, 6192, 6192, 6196, 6196, 6196, 6196, 6196, 6193, 6192, 6192, 6196, 6196, 6196, 6196, 6192, 6192, 6192, 6192, 6192, 6192, 6192, 6192, 6192, 6192, 6192, 6192, 6200, 6196, 6200, 6196, 6196, 6192, 6192, 6192
64, 136.35028648376465, 136.4315207004547, 5 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 6335, 6335, 6335, 6200, 6190, 6190, 6190, 6200, 6200, 6200, 6200, 6195, 6195, 6195, 6195, 6190, 6195, 6190, 6190, 6195, 6190, 6190, 6190, 6195, 6190, 6195, 6190, 6195, 6190, 6200, 6195, 6195, 6190, 6190, 6190, 6195, 6195, 6195, 6195, 6195, 6190, 6195, 6195, 6190, 6190, 6190, 6190, 6190, 6190, 6190, 6190, 6190, 6190, 6190, 6195, 6205, 6200, 6200, 6200, 6195, 6195, 6195, 6195
64, 117.77966666221619, 117.86434721946716, 6 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 6348, 6348, 6348, 6192, 6186, 6186, 6186, 6210, 6198, 6198, 6198, 6204, 6193, 6198, 6198, 6198, 6186, 6198, 6192, 6192, 6192, 6192, 6192, 6180, 6180, 6186, 6192, 6204, 6198, 6210, 6204, 6192, 6192, 6198, 6192, 6204, 6198, 6198, 6198, 6186, 6186, 6192, 6186, 6186, 6192, 6192, 6192, 6204, 6204, 6204, 6204, 6186, 6180, 6180, 6180, 6186, 6180, 6180, 6180, 6198, 6198, 6198, 6192
64, 105.7459545135498, 105.83265399932861, 7 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 6363, 6363, 6363, 6195, 6192, 6195, 6195, 6195, 6202, 6195, 6195, 6195, 6195, 6195, 6202, 6188, 6195, 6188, 6188, 6195, 6188, 6195, 6195, 6188, 6188, 6202, 6195, 6202, 6195, 6195, 6195, 6195, 6195, 6202, 6195, 6188, 6181, 6181, 6188, 6195, 6195, 6188, 6188, 6188, 6181, 6181, 6181, 6195, 6195, 6195, 6195, 6195, 6195, 6195, 6195, 6195, 6202, 6202, 6188, 6181, 6181, 6181, 6181
64, 89.88578987121582, 89.97183084487915, 8 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 6392, 6384, 6392, 6192, 6192, 6192, 6192, 6240, 6192, 6192, 6192, 6192, 6192, 6192, 6192, 6184, 6192, 6192, 6192, 6184, 6192, 6184, 6184, 6192, 6192, 6192, 6192, 6192, 6184, 6184, 6184, 6192, 6192, 6200, 6192, 6192, 6192, 6192, 6185, 6192, 6192, 6192, 6192, 6184, 6184, 6184, 6184, 6184, 6192, 6184, 6200, 6184, 6184, 6184, 6184, 6208, 6200, 6200, 6200, 6184, 6184, 6192, 6184
64, 81.13734984397888, 81.2222900390625, 9 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 6426, 6426, 6426, 6237, 6192, 6183, 6183, 6235, 6210, 6192, 6192, 6192, 6192, 6192, 6192, 6183, 6183, 6183, 6183, 6183, 6183, 6183, 6183, 6174, 6174, 6174, 6192, 6201, 6192, 6210, 6201, 6201, 6192, 6192, 6192, 6201, 6201, 6192, 6192, 6192, 6192, 6192, 6192, 6192, 6192, 6192, 6192, 6210, 6201, 6192, 6192, 6183, 6183, 6183, 6183, 6174, 6174, 6174, 6174, 6174, 6165, 6156, 6156
64, 80.18041014671326, 80.26542615890503, 10 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 6480, 6480, 6480, 6235, 6210, 6190, 6190, 6250, 6230, 6200, 6200, 6190, 6190, 6190, 6190, 6190, 6180, 6190, 6190, 6190, 6190, 6190, 6190, 6180, 6180, 6180, 6180, 6180, 6180, 6180, 6180, 6180, 6180, 6180, 6180, 6180, 6180, 6180, 6180, 6190, 6190, 6190, 6190, 6190, 6190, 6190, 6190, 6180, 6170, 6160, 6160, 6170, 6170, 6170, 6170, 6230, 6200, 6190, 6190, 6170, 6160, 6160, 6160
64, 78.97207689285278, 79.0590546131134, 11 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 6501, 6501, 6501, 6237, 6193, 6193, 6193, 6281, 6215, 6193, 6204, 6193, 6193, 6204, 6197, 6182, 6182, 6193, 6193, 6193, 6182, 6182, 6182, 6182, 6182, 6193, 6182, 6193, 6193, 6204, 6193, 6182, 6182, 6193, 6193, 6193, 6182, 6182, 6182, 6171, 6171, 6171, 6182, 6182, 6182, 6182, 6182, 6182, 6182, 6171, 6171, 6160, 6160, 6160, 6160, 6237, 6182, 6182, 6182, 6149, 6149, 6138, 6138
64, 74.72528409957886, 74.81272029876709, 12 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 6552, 6552, 6552, 6216, 6228, 6192, 6192, 6252, 6204, 6192, 6192, 6192, 6192, 6204, 6204, 6216, 6192, 6192, 6192, 6204, 6204, 6192, 6192, 6192, 6192, 6192, 6192, 6204, 6192, 6204, 6204, 6193, 6204, 6204, 6204, 6192, 6180, 6180, 6180, 6192, 6192, 6180, 6180, 6192, 6180, 6180, 6180, 6156, 6168, 6156, 6168, 6132, 6132, 6132, 6132, 6180, 6168, 6168, 6168, 6120, 6120, 6120, 6120
64, 120.91070938110352, 120.99579334259033, 13 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 6331, 6357, 6357, 6149, 6136, 6149, 6149, 6214, 6201, 6201, 6201, 6201, 6188, 6201, 6188, 6188, 6188, 6201, 6201, 6201, 6201, 6201, 6201, 6201, 6188, 6201, 6201, 6201, 6201, 6201, 6201, 6188, 6188, 6189, 6188, 6201, 6201, 6201, 6201, 6188, 6188, 6188, 6188, 6201, 6201, 6201, 6201, 6188, 6188, 6188, 6188, 6201, 6201, 6201, 6201, 6201, 6201, 6201, 6201, 6188, 6188, 6188, 6188
64, 119.41595816612244, 119.50074911117554, 14 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 6356, 6342, 6356, 6160, 6160, 6160, 6146, 6202, 6202, 6216, 6216, 6202, 6202, 6202, 6202, 6202, 6188, 6188, 6199, 6202, 6202, 6202, 6202, 6188, 6188, 6188, 6202, 6202, 6202, 6202, 6202, 6202, 6188, 6188, 6188, 6202, 6188, 6188, 6188, 6202, 6188, 6188, 6188, 6188, 6188, 6188, 6188, 6188, 6188, 6188, 6188, 6188, 6188, 6188, 6188, 6188, 6188, 6202, 6202, 6202, 6202, 6202, 6202
64, 107.13651251792908, 107.22363376617432, 15 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 6360, 6375, 6375, 6165, 6165, 6165, 6165, 6210, 6195, 6195, 6195, 6195, 6195, 6195, 6195, 6195, 6180, 6180, 6180, 6195, 6195, 6195, 6195, 6210, 6205, 6195, 6195, 6195, 6195, 6195, 6195, 6180, 6180, 6180, 6180, 6210, 6195, 6195, 6195, 6195, 6210, 6195, 6195, 6180, 6180, 6180, 6180, 6195, 6195, 6195, 6195, 6210, 6195, 6195, 6195, 6195, 6195, 6195, 6195, 6210, 6195, 6195, 6195
