2, 9.022247552871704, 9.02385950088501
3, 4.657015800476074, 4.658162832260132
4, 3.3538124561309814, 3.354983329772949
5, 2.547532081604004, 2.548731803894043
6, 2.063197374343872, 2.0643482208251953
7, 1.670170783996582, 1.6713142395019531
8, 1.4453632831573486, 1.446547031402588
9, 1.3068406581878662, 1.30808687210083
10, 1.184100866317749, 1.1853108406066895
11, 1.0917067527770996, 1.0928921699523926
12, 1.0870578289031982, 1.0882625579833984
13, 1.0100772380828857, 1.011220932006836
14, 0.941230297088623, 0.9424514770507812
15, 0.8723559379577637, 0.8735578060150146
16, 0.8175818920135498, 0.8187911510467529
17, 0.8249409198760986, 0.8261098861694336
18, 0.8065495491027832, 0.807758092880249
19, 0.783789873123169, 0.7851190567016602
20, 0.7898852825164795, 0.7911279201507568
21, 0.7766456604003906, 0.7780096530914307
22, 0.7509646415710449, 0.7522695064544678
23, 0.735058069229126, 0.7365097999572754
24, 0.727529764175415, 0.7288219928741455
25, 0.722578763961792, 0.7239501476287842
26, 0.7180435657501221, 0.7194259166717529
27, 0.7149307727813721, 0.7163710594177246
28, 0.7260041236877441, 0.7275710105895996
29, 0.7243483066558838, 0.725827693939209
30, 0.716062068939209, 0.7174291610717773
31, 0.7115833759307861, 0.7131845951080322
32, 0.6993057727813721, 0.7008271217346191
33, 0.7054357528686523, 0.7068161964416504
34, 0.7014684677124023, 0.703117847442627
35, 0.7043492794036865, 0.7057979106903076
36, 0.7166533470153809, 0.71816086769104
37, 0.7083911895751953, 0.7098183631896973
38, 0.710608959197998, 0.7121777534484863
39, 0.7020425796508789, 0.7034735679626465
40, 0.7019610404968262, 0.7034480571746826
41, 0.7020630836486816, 0.7038347721099854
42, 0.701894998550415, 0.7033185958862305
43, 0.6962027549743652, 0.6977217197418213
44, 0.7120985984802246, 0.7135317325592041
45, 0.714956521987915, 0.7165322303771973
46, 0.7067282199859619, 0.7081196308135986
47, 0.7122683525085449, 0.7137272357940674
48, 0.7124483585357666, 0.7138378620147705
49, 0.7215440273284912, 0.7232801914215088
50, 0.7197082042694092, 0.7213966846466064
51, 0.7129485607147217, 0.7144253253936768
52, 0.7885262966156006, 0.7902708053588867
53, 0.7298202514648438, 0.7313830852508545
54, 0.7985405921936035, 0.8004074096679688
55, 0.801356315612793, 0.8028912544250488
56, 0.745955228805542, 0.7475407123565674
57, 0.7585809230804443, 0.7607600688934326
58, 0.7511234283447266, 0.7527072429656982
59, 0.7049551010131836, 0.7063872814178467
60, 0.8353743553161621, 0.8376100063323975
61, 0.7197270393371582, 0.7212374210357666
62, 0.9413998126983643, 0.943310022354126
63, 0.9086189270019531, 0.9104290008544922
64, 0.8567616939544678, 0.8590507507324219
