128, 10.118227243423462, 10.131128549575806, 1 , 42.60246402253009, 0.046641441810930835, 0.029609353725646468, 0.474643372032344, 5.335892494391007, 0.33242380656035175, -1.1887913133399962e-06, 0.012534216997672341, 435, 554, 552, 530, 522, 519, 514, 536, 395, 390, 389, 387, 387, 385, 385, 392, 388, 387, 385, 387, 388, 385, 386, 400, 395, 392, 391, 394, 392, 391, 566, 574, 567, 563, 404, 574, 574, 405, 405, 578, 408, 407, 403, 577, 402, 403, 586, 580, 578, 575, 573, 751, 583, 582, 579, 566, 561, 558, 557, 549, 547, 547, 546, 597, 596, 594, 587, 577, 577, 577, 577, 580, 580, 577, 575, 565, 565, 562, 562, 572, 568, 564, 560, 549, 549, 548, 546, 568, 559, 555, 551, 545, 544, 543, 542, 548, 547, 540, 540, 537, 537, 537, 537, 540, 538, 537, 536, 535, 535, 532, 530, 540, 539, 537, 530, 527, 526, 525, 525, 539, 537, 529, 525, 520, 521, 519, 519
128, 6.8197832107543945, 6.8342485427856445, 2 , 42.60246402253009, 0.046641441810930835, 0.029609353725646468, 0.474643372032344, 5.335892494391007, 0.33242380656035175, -1.1887913133399962e-06, 0.012534216997672341, 528, 622, 620, 546, 538, 534, 532, 576, 450, 440, 440, 436, 434, 434, 434, 444, 440, 438, 438, 438, 440, 440, 440, 452, 450, 452, 448, 446, 444, 444, 546, 578, 560, 550, 468, 546, 544, 466, 464, 558, 458, 456, 452, 558, 454, 454, 570, 558, 552, 550, 550, 814, 572, 568, 564, 580, 560, 556, 548, 542, 540, 540, 540, 542, 544, 542, 538, 534, 534, 534, 534, 538, 534, 534, 530, 530, 528, 526, 526, 536, 530, 530, 530, 522, 522, 522, 522, 536, 532, 530, 528, 526, 526, 526, 526, 528, 528, 528, 526, 522, 520, 520, 520, 528, 526, 524, 524, 520, 518, 518, 516, 514, 514, 512, 510, 504, 504, 504, 506, 520, 516, 514, 510, 504, 504, 504, 504
128, 4.885134220123291, 4.8983423709869385, 3 , 42.60246402253009, 0.046641441810930835, 0.029609353725646468, 0.474643372032344, 5.335892494391007, 0.33242380656035175, -1.1887913133399962e-06, 0.012534216997672341, 537, 537, 537, 528, 528, 528, 528, 534, 534, 531, 531, 531, 531, 534, 534, 528, 528, 528, 528, 528, 528, 528, 528, 531, 528, 528, 528, 528, 528, 528, 528, 537, 534, 528, 528, 528, 528, 528, 528, 528, 528, 528, 528, 528, 528, 528, 528, 528, 528, 528, 528, 531, 528, 528, 528, 528, 528, 528, 528, 525, 525, 525, 525, 528, 528, 528, 528, 519, 519, 519, 519, 525, 525, 525, 523, 516, 516, 519, 516, 519, 519, 519, 519, 510, 510, 510, 510, 516, 516, 516, 513, 507, 507, 507, 507, 504, 504, 504, 501, 492, 492, 492, 498, 492, 492, 492, 492, 483, 483, 483, 483, 486, 489, 486, 486, 486, 486, 486, 486, 486, 486, 486, 486, 480, 480, 480, 480
128, 4.170719146728516, 4.1834716796875, 4 , 42.60246402253009, 0.046641441810930835, 0.029609353725646468, 0.474643372032344, 5.335892494391007, 0.33242380656035175, -1.1887913133399962e-06, 0.012534216997672341, 568, 568, 568, 528, 528, 528, 528, 528, 528, 528, 528, 524, 528, 524, 524, 524, 524, 524, 524, 524, 524, 524, 524, 524, 524, 524, 524, 524, 524, 524, 528, 532, 528, 524, 524, 524, 524, 524, 524, 524, 524, 524, 524, 528, 524, 524, 524, 524, 524, 524, 524, 536, 524, 524, 524, 528, 524, 524, 524, 528, 524, 524, 524, 520, 520, 520, 520, 512, 516, 516, 516, 524, 524, 520, 516, 508, 508, 508, 508, 516, 516, 516, 512, 508, 508, 512, 508, 512, 512, 512, 508, 496, 496, 496, 500, 512, 508, 508, 508, 492, 492, 492, 492, 500, 500, 500, 500, 492, 492, 492, 492, 504, 504, 504, 504, 496, 496, 496, 496, 496, 496, 496, 496, 492, 492, 492, 500
128, 3.8704416751861572, 3.8840103149414062, 5 , 42.60246402253009, 0.046641441810930835, 0.029609353725646468, 0.474643372032344, 5.335892494391007, 0.33242380656035175, -1.1887913133399962e-06, 0.012534216997672341, 575, 575, 575, 515, 515, 515, 515, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 525, 520, 520, 520, 525, 520, 520, 525, 515, 515, 515, 515, 525, 515, 515, 515, 520, 520, 520, 520, 525, 520, 520, 520, 510, 515, 515, 515, 510, 510, 510, 510, 520, 520, 520, 520, 515, 515, 515, 515, 515, 515, 515, 515, 510, 510, 510, 515, 525, 525, 525, 525, 515, 515, 515, 515, 520, 520, 525, 520, 505, 505, 505, 505, 505, 505, 505, 505, 500, 500, 500, 500, 505, 500, 500, 500, 500, 496, 500, 510, 505, 505, 505, 510, 495, 495, 495, 495
128, 3.620757579803467, 3.633324384689331, 6 , 42.60246402253009, 0.046641441810930835, 0.029609353725646468, 0.474643372032344, 5.335892494391007, 0.33242380656035175, -1.1887913133399962e-06, 0.012534216997672341, 582, 582, 576, 516, 516, 516, 516, 528, 522, 522, 522, 522, 522, 528, 522, 522, 522, 522, 522, 516, 516, 516, 516, 522, 528, 522, 522, 522, 522, 516, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 516, 516, 516, 534, 516, 516, 516, 528, 516, 516, 516, 522, 522, 522, 522, 504, 522, 522, 516, 498, 498, 498, 498, 516, 516, 522, 516, 504, 504, 504, 504, 510, 510, 510, 510, 522, 522, 528, 534, 522, 516, 516, 516, 516, 516, 514, 510, 510, 510, 510, 510, 510, 510, 510, 510, 510, 510, 516, 510, 498, 498, 498, 498, 504, 498, 504, 498, 504, 504, 504, 504, 498, 498, 498, 504, 498, 498, 498, 504
128, 3.4608569145202637, 3.4741556644439697, 7 , 42.60246402253009, 0.046641441810930835, 0.029609353725646468, 0.474643372032344, 5.335892494391007, 0.33242380656035175, -1.1887913133399962e-06, 0.012534216997672341, 588, 588, 588, 511, 511, 518, 518, 525, 525, 525, 525, 525, 525, 525, 525, 518, 518, 525, 525, 518, 518, 525, 525, 525, 518, 518, 518, 518, 518, 518, 525, 525, 518, 518, 518, 518, 518, 518, 518, 525, 518, 518, 518, 518, 518, 518, 518, 518, 518, 518, 518, 525, 511, 511, 511, 518, 518, 518, 518, 513, 511, 511, 511, 504, 511, 511, 511, 504, 504, 511, 511, 511, 511, 511, 518, 511, 511, 511, 511, 511, 518, 525, 525, 518, 518, 532, 525, 525, 525, 525, 525, 511, 511, 511, 511, 525, 518, 518, 518, 511, 511, 511, 511, 504, 504, 504, 511, 504, 504, 504, 504, 504, 497, 497, 504, 497, 497, 497, 497, 497, 497, 504, 504, 504, 497, 497, 504
128, 3.3912343978881836, 3.403806447982788, 8 , 42.60246402253009, 0.046641441810930835, 0.029609353725646468, 0.474643372032344, 5.335892494391007, 0.33242380656035175, -1.1887913133399962e-06, 0.012534216997672341, 584, 584, 584, 520, 520, 520, 520, 528, 528, 528, 528, 528, 528, 528, 528, 528, 528, 528, 528, 520, 520, 520, 520, 520, 528, 520, 520, 520, 520, 520, 520, 536, 520, 520, 520, 520, 520, 520, 520, 528, 512, 512, 512, 528, 528, 520, 528, 512, 512, 512, 512, 520, 512, 512, 512, 520, 512, 512, 512, 512, 512, 512, 512, 496, 504, 504, 504, 496, 504, 504, 504, 512, 512, 512, 520, 512, 512, 512, 512, 520, 520, 512, 512, 512, 512, 520, 528, 536, 528, 528, 528, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 504, 504, 504, 504, 504, 504, 504, 504, 504, 504, 504, 504, 504, 504, 504, 504, 504, 504, 504, 504, 496, 488, 488, 496
128, 3.2937493324279785, 3.307058811187744, 9 , 42.60246402253009, 0.046641441810930835, 0.029609353725646468, 0.474643372032344, 5.335892494391007, 0.33242380656035175, -1.1887913133399962e-06, 0.012534216997672341, 594, 594, 594, 513, 522, 522, 522, 540, 522, 531, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522, 513, 513, 513, 531, 522, 522, 522, 513, 513, 513, 513, 513, 513, 513, 513, 531, 513, 513, 513, 531, 522, 522, 522, 513, 513, 513, 513, 504, 513, 513, 513, 495, 495, 495, 495, 513, 513, 513, 513, 522, 522, 522, 531, 531, 531, 531, 531, 513, 513, 513, 513, 522, 522, 513, 513, 513, 513, 513, 513, 531, 531, 531, 531, 513, 513, 513, 513, 495, 495, 495, 495, 504, 504, 504, 504, 495, 495, 495, 495, 495, 495, 495, 504, 495, 495, 495, 504, 486, 484, 486, 495
128, 3.2780392169952393, 3.2907822132110596, 10 , 42.60246402253009, 0.046641441810930835, 0.029609353725646468, 0.474643372032344, 5.335892494391007, 0.33242380656035175, -1.1887913133399962e-06, 0.012534216997672341, 590, 590, 590, 520, 520, 520, 520, 530, 530, 530, 530, 520, 520, 520, 520, 530, 530, 530, 530, 520, 520, 520, 520, 520, 520, 520, 520, 530, 526, 530, 530, 530, 520, 520, 520, 520, 520, 520, 520, 550, 540, 530, 520, 520, 520, 520, 520, 520, 510, 510, 510, 530, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 520, 500, 520, 520, 520, 500, 500, 500, 500, 510, 510, 510, 510, 520, 520, 510, 510, 510, 510, 510, 510, 520, 520, 520, 530, 540, 530, 530, 530, 510, 510, 510, 510, 520, 510, 510, 520, 510, 510, 510, 510, 510, 510, 510, 510, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 480, 480, 480, 480, 470, 470, 470, 470
