0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
16, 611.399090051651, 611.4869837760925, 1 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 26583, 26837, 26725, 25947, 25708, 25646, 25628, 25655, 25632, 25619, 25611, 25621, 25608, 25602, 28203
16, 348.4851424694061, 348.57205724716187, 2 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 26390, 26718, 26539, 25736, 25568, 25532, 25516, 25532, 25516, 25506, 25478, 25498, 25482, 25462, 30152
16, 257.6789484024048, 257.7665159702301, 3 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 26724, 26751, 26736, 25938, 25899, 25890, 25863, 25887, 25890, 25884, 25881, 25825, 25812, 25809, 25836
16, 224.7615942955017, 224.84398770332336, 4 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 26888, 26892, 26808, 25888, 25868, 25832, 25809, 25868, 25848, 25840, 25860, 25820, 25800, 25784, 25820
16, 198.23096203804016, 198.31522154808044, 5 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 26920, 26930, 26915, 25975, 25945, 25740, 25720, 25945, 25935, 25925, 25920, 25685, 25695, 25685, 25690
16, 184.41823625564575, 184.49989533424377, 6 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 27108, 27162, 27108, 25872, 25812, 25722, 25692, 25884, 25783, 25788, 25842, 25680, 25728, 25734, 25710
16, 175.0392940044403, 175.1249222755432, 7 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 27167, 27209, 27132, 25907, 25879, 25673, 25620, 25900, 25872, 25865, 25879, 25634, 25627, 25620, 25641
16, 168.62162899971008, 168.7025179862976, 8 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 27160, 27289, 27168, 25800, 25792, 25680, 25696, 25840, 25712, 25816, 25816, 25704, 25728, 25712, 25712
16, 164.36174654960632, 164.44352078437805, 9 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 27225, 27279, 27243, 25767, 25758, 25704, 25702, 25785, 25785, 25785, 25767, 25704, 25704, 25713, 25704
16, 160.50128960609436, 160.5824899673462, 10 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 27240, 27330, 27230, 25690, 25795, 25760, 25750, 25760, 25680, 25760, 25760, 25800, 25710, 25680, 25680
16, 157.05146598815918, 157.1370906829834, 11 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 27346, 27401, 27379, 25729, 25685, 25663, 25641, 25718, 25711, 25729, 25685, 25784, 25729, 25718, 25707
16, 156.29819464683533, 156.38807773590088, 12 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 27276, 27444, 27445, 25428, 25464, 25476, 25440, 25848, 25836, 25836, 25836, 25848, 25836, 25824, 25788
16, 150.42813181877136, 150.51084995269775, 13 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 27547, 27521, 27547, 25415, 25415, 25415, 25415, 25793, 25766, 25779, 25779, 25805, 25818, 25805, 25805
16, 148.83441710472107, 148.9191379547119, 14 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 27580, 27650, 27622, 25452, 25480, 25466, 25438, 25715, 25704, 25690, 25704, 25788, 25774, 25788, 25774
16, 146.93854665756226, 147.01634669303894, 15 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 27630, 27630, 27615, 25485, 25500, 25485, 25500, 25710, 25695, 25705, 25695, 25740, 25725, 25755, 25755
16, 149.04087376594543, 149.12999892234802, 16 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 27648, 27617, 27648, 25312, 25296, 25312, 25296, 25792, 25776, 25776, 25760, 25872, 25840, 25840, 25840
16, 145.03001499176025, 145.1199188232422, 17 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 27879, 27846, 27812, 25330, 25330, 25347, 25296, 25670, 25653, 25653, 25670, 25823, 25789, 25789, 25738
16, 144.00755786895752, 144.0972385406494, 18 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 27900, 27900, 27900, 25362, 25344, 25326, 25272, 25704, 25686, 25704, 25704, 25740, 25704, 25704, 25675
16, 142.8303084373474, 142.91844773292542, 19 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 27968, 27968, 27949, 25365, 25365, 25365, 25331, 25650, 25650, 25650, 25669, 25707, 25688, 25688, 25612
16, 142.45677495002747, 142.54697942733765, 20 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 28120, 28100, 28080, 25220, 25220, 25220, 25165, 25680, 25660, 25680, 25700, 25720, 25740, 25680, 25640
16, 144.45262598991394, 144.5430133342743, 21 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 27972, 27993, 27909, 25074, 25053, 25053, 25053, 25788, 25767, 25767, 25767, 25872, 25855, 25872, 25830
16, 140.85751795768738, 140.94705653190613, 22 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 28138, 28160, 28116, 25058, 25036, 25058, 25058, 25674, 25652, 25674, 25718, 25843, 25828, 25828, 25784
16, 140.89333128929138, 140.98577737808228, 23 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 28336, 28405, 28405, 25116, 25093, 25093, 25093, 25576, 25599, 25599, 25592, 25714, 25691, 25668, 25645
16, 138.69422841072083, 138.78447365760803, 24 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 28392, 28392, 28392, 25008, 24984, 25008, 25008, 25632, 25536, 25537, 25608, 25704, 25824, 25800, 25800
16, 140.04014825820923, 140.1298336982727, 25 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 28500, 28500, 28475, 25025, 25025, 25050, 25050, 25625, 25550, 25600, 25625, 25600, 25675, 25675, 25650
16, 137.987699508667, 138.07517099380493, 26 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 29016, 28834, 28990, 24909, 24934, 24960, 24934, 25428, 25402, 25428, 25480, 25480, 25584, 25584, 25662
16, 139.22331738471985, 139.31085562705994, 27 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 28863, 28836, 28890, 25083, 25083, 25164, 25137, 25299, 25299, 25299, 25434, 25515, 25531, 25542, 25650
16, 138.99794912338257, 139.08629989624023, 28 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 28949, 28952, 29008, 25088, 25032, 25116, 25088, 25340, 25312, 25312, 25396, 25396, 25508, 25508, 25620
16, 137.86928486824036, 137.95227479934692, 29 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 29087, 29029, 29058, 25027, 25051, 25114, 25085, 25346, 25288, 25317, 25404, 25404, 25462, 25462, 25491
16, 137.18027067184448, 137.26734852790833, 30 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 29250, 29250, 29275, 24990, 24960, 25020, 24990, 25320, 25290, 25320, 25410, 25350, 25350, 25380, 25470
16, 138.42658805847168, 138.5154049396515, 31 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 29233, 29233, 29295, 25048, 25048, 25141, 25172, 25234, 25234, 25234, 25327, 25265, 25327, 25414, 25420
16, 138.31992292404175, 138.40842151641846, 32 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 29440, 29376, 29472, 24992, 24992, 25025, 25024, 25184, 25184, 25184, 25280, 25280, 25248, 25504, 25440
16, 137.27674651145935, 137.3593668937683, 33 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 29469, 29469, 29535, 25047, 25014, 25014, 25014, 25212, 25179, 25179, 25278, 25212, 25278, 25381, 25344
16, 137.12580227851868, 137.2105016708374, 34 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 30090, 30022, 29410, 24786, 24786, 24684, 24820, 25160, 25160, 25160, 25126, 25330, 25296, 25363, 25432
16, 138.6546266078949, 138.74407935142517, 35 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 29715, 29715, 29715, 24920, 24920, 24885, 24920, 25165, 25155, 25165, 25165, 25270, 25270, 25305, 25340
16, 138.45688581466675, 138.5454981327057, 36 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 29628, 29628, 29689, 24984, 24912, 25020, 25020, 25092, 25092, 25092, 25020, 25344, 25272, 25416, 25416
16, 137.4956238269806, 137.58032608032227, 37 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 29785, 29822, 29822, 24901, 24880, 24901, 24901, 25086, 25086, 25049, 25086, 25308, 25271, 25345, 25382
16, 138.38365387916565, 138.4702377319336, 38 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 30172, 30134, 30134, 24700, 24700, 24700, 24685, 25004, 25004, 24966, 25004, 25308, 25308, 25346, 25460
16, 136.56776237487793, 136.65687775611877, 39 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 30030, 29991, 30069, 24843, 24804, 24804, 24804, 24960, 24960, 24922, 24999, 25389, 25350, 25194, 25506
16, 137.95027422904968, 138.03860330581665, 40 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 30120, 30320, 30320, 24760, 24760, 24760, 24760, 25080, 25120, 25120, 25120, 25080, 25080, 25105, 25120
16, 137.92136931419373, 138.01154351234436, 41 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 30094, 30094, 30094, 24846, 24846, 24887, 24887, 25174, 25051, 25133, 25256, 25051, 25051, 25069, 25092
16, 136.79022026062012, 136.87449717521667, 42 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 30198, 30240, 30240, 24822, 24780, 24780, 24822, 25116, 25158, 25183, 25158, 24990, 25032, 25032, 25074
16, 137.8485860824585, 137.9345896244049, 43 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 30143, 30143, 30156, 24940, 24897, 24940, 24897, 25069, 25026, 25026, 25069, 25069, 25069, 25069, 25112
16, 135.80110144615173, 135.89065766334534, 44 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 29920, 29964, 29920, 24992, 24992, 25036, 25036, 24992, 24992, 24992, 24992, 25168, 25161, 25212, 25256
16, 135.8430154323578, 135.93464756011963, 45 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 30420, 30420, 30420, 25090, 25065, 25065, 25065, 24795, 24750, 24750, 24795, 24975, 24975, 25020, 25020
16, 137.2021768093109, 137.29014134407043, 46 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 30353, 30360, 30360, 25162, 25162, 25162, 25162, 24702, 24840, 24886, 24932, 24886, 24794, 24932, 24932
16, 137.08676862716675, 137.1762855052948, 47 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 30409, 30456, 30456, 25098, 25098, 25051, 25098, 24824, 24816, 24863, 24816, 24910, 24863, 24910, 24957
16, 136.17701721191406, 136.2637791633606, 48 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 30336, 30336, 30384, 25200, 25152, 25200, 25248, 24912, 24864, 24864, 24864, 24769, 24816, 24864, 24816
16, 137.11049485206604, 137.19965767860413, 49 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 30478, 30478, 30478, 25088, 25088, 25137, 25137, 24843, 24794, 24745, 24843, 24843, 24843, 24892, 24938
16, 137.13913917541504, 137.22748398780823, 50 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 30450, 30400, 30450, 25175, 25150, 25200, 25200, 24750, 24750, 24750, 24800, 24900, 24850, 24900, 24900
16, 136.7573082447052, 136.84537196159363, 51 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 30906, 30753, 30753, 24786, 25041, 25041, 25041, 24837, 24802, 24786, 24888, 24735, 24735, 24735, 24786
