2, 8.341699838638306, 8.343811988830566, 10
3, 4.37840723991394, 4.379603147506714, 10
4, 2.9297447204589844, 2.930915355682373, 10
5, 2.198302745819092, 2.199465274810791, 10
6, 1.7920114994049072, 1.7931578159332275, 10
7, 1.484215497970581, 1.485342264175415, 10
8, 1.297145128250122, 1.2983312606811523, 10
9, 1.2923638820648193, 1.2935030460357666, 10
10, 1.0264432430267334, 1.0275943279266357, 10
11, 0.9775965213775635, 0.9786937236785889, 10
12, 0.8886301517486572, 0.8899295330047607, 10
13, 0.8513226509094238, 0.8524808883666992, 10
14, 0.7995345592498779, 0.8006331920623779, 10
15, 0.7519152164459229, 0.7530801296234131, 10
16, 0.7200276851654053, 0.7211704254150391, 10
17, 0.7313284873962402, 0.7324535846710205, 10
18, 0.6854031085968018, 0.6865668296813965, 10
19, 0.6473386287689209, 0.648651123046875, 10
20, 0.6381323337554932, 0.6393628120422363, 10
21, 0.6280434131622314, 0.6293683052062988, 10
22, 0.636199951171875, 0.6374030113220215, 10
23, 0.6029782295227051, 0.6043281555175781, 10
24, 0.598006010055542, 0.5993435382843018, 10
25, 0.6165657043457031, 0.6181414127349854, 10
26, 0.653540849685669, 0.6549558639526367, 10
27, 0.5856750011444092, 0.5871574878692627, 10
28, 0.6095764636993408, 0.6109671592712402, 10
29, 0.6227045059204102, 0.6240222454071045, 10
30, 0.6725649833679199, 0.673903226852417, 10
31, 0.5899784564971924, 0.5913212299346924, 10
32, 0.6226255893707275, 0.6241011619567871, 10
33, 0.5786800384521484, 0.5800154209136963, 10
34, 0.6242713928222656, 0.6256155967712402, 10
35, 0.5674121379852295, 0.5688230991363525, 10
36, 0.5736966133117676, 0.5750737190246582, 10
37, 0.5860586166381836, 0.5876040458679199, 10
38, 0.6713194847106934, 0.6727426052093506, 10
39, 0.6106166839599609, 0.6119539737701416, 10
40, 0.7105793952941895, 0.711982250213623, 10
41, 0.6154012680053711, 0.6167736053466797, 10
42, 0.5706696510314941, 0.5720829963684082, 10
43, 0.5674905776977539, 0.5689449310302734, 10
44, 0.5928099155426025, 0.5941970348358154, 10
45, 0.6669936180114746, 0.6684865951538086, 10
46, 0.6040947437286377, 0.6057677268981934, 10
47, 0.5659465789794922, 0.5673489570617676, 10
48, 0.5760097503662109, 0.5774013996124268, 10
49, 0.6476523876190186, 0.6491050720214844, 10
50, 0.6344287395477295, 0.6357533931732178, 10
51, 0.657832145690918, 0.6592562198638916, 10
52, 0.5710539817810059, 0.5725011825561523, 10
53, 0.5696299076080322, 0.5709648132324219, 10
54, 0.5720195770263672, 0.5734119415283203, 10
55, 0.6722979545593262, 0.6737697124481201, 10
56, 0.5737121105194092, 0.5750374794006348, 10
57, 0.5769047737121582, 0.5782525539398193, 10
58, 0.7554850578308105, 0.7569749355316162, 10
59, 0.5854794979095459, 0.5869002342224121, 10
60, 0.5793163776397705, 0.5806891918182373, 10
61, 0.7253124713897705, 0.7268376350402832, 10
62, 0.6556704044342041, 0.6574850082397461, 10
63, 0.5891532897949219, 0.5904726982116699, 10
64, 0.7485060691833496, 0.7504594326019287, 10
