128, 57.20989990234375, 57.294952154159546, 12 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 3156, 3156, 3168, 3072, 3072, 3072, 3072, 3096, 3072, 3072, 3084, 3084, 3084, 3084, 3096, 3096, 3096, 3096, 3096, 3084, 3084, 3084, 3084, 3085, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3072, 3072, 3072, 3084, 3072, 3072, 3072, 3072, 3072, 3072, 3072, 3060, 3072, 3072, 3084, 3072, 3072, 3072, 3072, 3084, 3084, 3084, 3084, 3084, 3072, 3072, 3084, 3096, 3096, 3096, 3096, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3060, 3060, 3060, 3072, 3060, 3060, 3060, 3060, 3048, 3048, 3048, 3048, 3072, 3072, 3072, 3084, 3048, 3048, 3048, 3048, 3060, 3060, 3060, 3060, 3048, 3048, 3048, 3048, 3048, 3048, 3048, 3048, 3036, 3036, 3036, 3036
128, 57.31450843811035, 57.402740716934204, 13 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 3159, 3159, 3159, 3094, 3094, 3081, 3081, 3107, 3081, 3081, 3081, 3081, 3081, 3081, 3094, 3107, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3081, 3094, 3082, 3094, 3094, 3094, 3094, 3094, 3081, 3081, 3081, 3081, 3081, 3081, 3081, 3081, 3081, 3081, 3081, 3081, 3094, 3094, 3081, 3081, 3094, 3081, 3081, 3081, 3081, 3081, 3081, 3081, 3081, 3081, 3081, 3081, 3068, 3081, 3081, 3094, 3068, 3068, 3068, 3068, 3081, 3081, 3081, 3081, 3068, 3068, 3068, 3068, 3068, 3068, 3068, 3068, 3068, 3081, 3081, 3081, 3094, 3094, 3094, 3094, 3081, 3068, 3081, 3081, 3068, 3068, 3068, 3068, 3055, 3055, 3055, 3055, 3055, 3055, 3055, 3055, 3042, 3042, 3042, 3042, 3068, 3055, 3055, 3068, 3029, 3029, 3029, 3029, 3042, 3042, 3042, 3042, 3016, 3016, 3016, 3016
128, 55.849233627319336, 55.93486452102661, 14 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 3164, 3164, 3164, 3080, 3066, 3080, 3066, 3108, 3108, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3094, 3080, 3080, 3080, 3094, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3094, 3080, 3080, 3080, 3080, 3052, 3080, 3077, 3080, 3066, 3066, 3066, 3066, 3080, 3080, 3080, 3080, 3066, 3066, 3066, 3066, 3080, 3080, 3080, 3080, 3066, 3066, 3066, 3066, 3080, 3066, 3066, 3066, 3066, 3066, 3066, 3066, 3066, 3066, 3066, 3066, 3066, 3066, 3066, 3066, 3066, 3066, 3066, 3066, 3052, 3052, 3052, 3052, 3066, 3066, 3066, 3066, 3038, 3038, 3038, 3038, 3052, 3052, 3052, 3052, 3038, 3038, 3038, 3038
128, 52.00758481025696, 52.09270930290222, 15 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 3180, 3180, 3180, 3090, 3090, 3075, 3075, 3135, 3105, 3105, 3105, 3090, 3075, 3075, 3075, 3090, 3085, 3090, 3090, 3090, 3090, 3105, 3090, 3105, 3090, 3090, 3090, 3105, 3090, 3090, 3090, 3090, 3090, 3090, 3090, 3090, 3090, 3090, 3090, 3105, 3090, 3090, 3090, 3090, 3090, 3090, 3090, 3105, 3090, 3090, 3090, 3090, 3090, 3090, 3090, 3090, 3090, 3090, 3090, 3090, 3090, 3090, 3090, 3060, 3090, 3090, 3090, 3075, 3060, 3060, 3060, 3090, 3090, 3090, 3090, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3090, 3075, 3090, 3060, 3060, 3060, 3060, 3045, 3045, 3045, 3045, 3030, 3030, 3045, 3045, 3075, 3075, 3075, 3075, 3045, 3045, 3045, 3045, 3045, 3045, 3045, 3045, 3030, 3030, 3030, 3030, 3015, 3015, 3015, 3015, 3000, 3000, 3000, 3015
128, 47.150991439819336, 47.23734140396118, 16 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 3184, 3184, 3184, 3072, 3072, 3072, 3072, 3104, 3088, 3073, 3072, 3088, 3072, 3088, 3072, 3072, 3072, 3072, 3088, 3088, 3072, 3072, 3088, 3104, 3104, 3104, 3088, 3088, 3088, 3088, 3088, 3088, 3088, 3088, 3088, 3088, 3088, 3088, 3088, 3088, 3088, 3088, 3088, 3088, 3088, 3088, 3088, 3104, 3088, 3088, 3088, 3088, 3088, 3088, 3088, 3104, 3104, 3088, 3088, 3088, 3088, 3088, 3088, 3072, 3104, 3088, 3104, 3072, 3056, 3056, 3056, 3088, 3088, 3088, 3088, 3088, 3088, 3088, 3088, 3088, 3088, 3088, 3088, 3056, 3056, 3056, 3056, 3072, 3072, 3072, 3072, 3056, 3056, 3056, 3056, 3056, 3056, 3056, 3056, 3056, 3056, 3056, 3056, 3056, 3056, 3056, 3056, 3056, 3056, 3056, 3056, 3072, 3056, 3056, 3056, 3040, 3040, 3040, 3040, 3040, 3040, 3040, 3040, 3008, 3008, 3008, 3008
128, 48.25708723068237, 48.3428795337677, 17 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 3196, 3196, 3196, 3077, 3077, 3077, 3077, 3128, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3111, 3094, 3094, 3111, 3111, 3111, 3111, 3111, 3111, 3111, 3111, 3111, 3128, 3111, 3111, 3111, 3111, 3111, 3111, 3111, 3111, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3094, 3077, 3077, 3077, 3094, 3077, 3077, 3077, 3077, 3060, 3077, 3077, 3077, 3077, 3077, 3077, 3077, 3093, 3077, 3077, 3077, 3077, 3077, 3077, 3077, 3077, 3077, 3077, 3077, 3077, 3077, 3077, 3077, 3077, 3077, 3077, 3060, 3060, 3060, 3060, 3060, 3043, 3043, 3043, 3043, 3043, 3043, 3043, 3043, 3060, 3043, 3043, 3043, 3009, 3009, 3026, 3026, 3026, 3009, 3009, 3009, 3009, 3009, 3009, 3009, 3026, 3026, 3026, 3026, 3009, 3009, 3009, 3009
128, 44.64617681503296, 44.73383545875549, 18 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 3222, 3222, 3222, 3060, 3060, 3060, 3060, 3114, 3078, 3078, 3078, 3078, 3078, 3078, 3078, 3096, 3078, 3078, 3078, 3078, 3078, 3078, 3096, 3114, 3114, 3114, 3096, 3096, 3096, 3096, 3096, 3096, 3096, 3096, 3096, 3096, 3096, 3096, 3096, 3096, 3096, 3078, 3078, 3096, 3096, 3078, 3078, 3114, 3078, 3078, 3078, 3114, 3078, 3078, 3078, 3114, 3114, 3096, 3096, 3078, 3078, 3078, 3078, 3042, 3078, 3078, 3078, 3060, 3060, 3060, 3060, 3096, 3096, 3096, 3096, 3096, 3096, 3096, 3096, 3096, 3096, 3096, 3096, 3078, 3078, 3078, 3078, 3103, 3096, 3096, 3096, 3078, 3078, 3078, 3078, 3042, 3042, 3042, 3042, 3042, 3042, 3042, 3042, 3042, 3042, 3042, 3060, 3042, 3042, 3042, 3042, 3042, 3042, 3042, 3042, 3006, 3006, 3006, 3006, 3042, 3042, 3042, 3042, 2988, 2988, 2988, 2988
128, 42.1005322933197, 42.18478202819824, 19 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 3230, 3230, 3230, 3116, 3097, 3097, 3097, 3116, 3097, 3097, 3097, 3097, 3097, 3097, 3097, 3097, 3097, 3097, 3097, 3116, 3097, 3097, 3097, 3116, 3116, 3116, 3097, 3097, 3097, 3097, 3097, 3097, 3097, 3097, 3097, 3097, 3097, 3097, 3097, 3116, 3116, 3116, 3116, 3097, 3097, 3097, 3097, 3116, 3116, 3116, 3097, 3116, 3116, 3097, 3097, 3135, 3135, 3116, 3116, 3097, 3097, 3097, 3097, 3078, 3097, 3097, 3097, 3097, 3097, 3097, 3097, 3097, 3097, 3097, 3097, 3078, 3078, 3078, 3078, 3078, 3078, 3063, 3059, 3040, 3040, 3040, 3040, 3097, 3097, 3097, 3078, 3059, 3059, 3059, 3059, 3040, 3040, 3040, 3040, 3021, 3021, 3021, 3021, 3021, 3021, 3021, 3021, 3021, 3002, 3002, 3002, 3002, 3002, 3002, 3002, 2983, 2983, 2983, 2983, 3021, 3021, 3002, 3021, 2964, 2964, 2964, 2964
128, 39.284584760665894, 39.36914944648743, 20 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 3200, 3200, 3200, 3060, 3060, 3060, 3060, 3100, 3100, 3100, 3100, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3100, 3080, 3080, 3080, 3080, 3080, 3100, 3100, 3120, 3120, 3100, 3100, 3100, 3100, 3100, 3100, 3120, 3100, 3100, 3100, 3100, 3100, 3100, 3100, 3100, 3100, 3100, 3100, 3100, 3100, 3100, 3100, 3100, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3060, 3100, 3100, 3100, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3100, 3080, 3080, 3080, 3080, 3060, 3060, 3060, 3060, 3080, 3060, 3060, 3060, 3080, 3080, 3080, 3080, 3060, 3060, 3060, 3060, 3060, 3060, 3060, 3060, 3040, 3040, 3040, 3040, 3040, 3045, 3060, 3060, 3040, 3040, 3040, 3040, 3040, 3040, 3040, 3060, 3000, 3000, 3000, 3000, 3060, 3060, 3060, 3060, 3020, 3000, 3000, 3000
128, 40.7075719833374, 40.791284799575806, 21 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 3192, 3192, 3192, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3108, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3129, 3108, 3129, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3087, 3066, 3087, 3108, 3108, 3066, 3066, 3066, 3066, 3108, 3108, 3087, 3087, 3066, 3066, 3087, 3087, 3108, 3108, 3087, 3087, 3066, 3066, 3066, 3066, 3066, 3049, 3066, 3066, 3108, 3108, 3066, 3108, 3066, 3066, 3066, 3066, 3066, 3066, 3066, 3045, 3066, 3066, 3045, 3045, 3066, 3024, 3024, 3024, 3024, 3003, 3003, 3003, 3045, 3003, 3003, 3024, 3024, 3003, 3003, 3003, 3024, 3024, 3024, 3003
128, 39.087180614471436, 39.172123193740845, 22 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 3256, 3256, 3256, 3146, 3124, 3102, 3102, 3124, 3102, 3102, 3102, 3080, 3080, 3080, 3080, 3102, 3102, 3102, 3102, 3102, 3095, 3080, 3102, 3102, 3080, 3080, 3080, 3080, 3080, 3124, 3080, 3080, 3080, 3080, 3080, 3102, 3102, 3102, 3102, 3102, 3102, 3102, 3102, 3102, 3102, 3102, 3102, 3124, 3102, 3102, 3102, 3102, 3102, 3102, 3102, 3102, 3102, 3102, 3102, 3102, 3102, 3102, 3102, 3080, 3124, 3124, 3124, 3080, 3080, 3058, 3080, 3146, 3124, 3124, 3124, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3058, 3058, 3058, 3058, 3058, 3058, 3036, 3058, 3036, 3036, 3036, 3036, 3036, 3036, 3036, 3014, 3014, 3014, 3014, 3014, 2992, 2992, 2992, 2992, 3014, 3014, 3014, 3014, 2992, 2992, 2992, 2992, 3014, 3014, 3014, 3014, 2970, 2970, 2970, 2992
128, 37.539252519607544, 37.621922731399536, 23 , 44.80892810188109, 0.038668264912449714, 0.02470303657557137, 0.47836966974436773, 5.561263810898983, 0.29675131247831876, -3.1514787811426406e-06, 0.012539188911182036, 3289, 3289, 3289, 3105, 3105, 3105, 3105, 3105, 3105, 3105, 3105, 3105, 3105, 3098, 3082, 3128, 3128, 3128, 3128, 3105, 3105, 3105, 3105, 3151, 3059, 3105, 3059, 3082, 3059, 3128, 3059, 3128, 3082, 3082, 3082, 3105, 3105, 3105, 3105, 3105, 3105, 3105, 3105, 3105, 3105, 3105, 3105, 3128, 3105, 3105, 3105, 3105, 3105, 3105, 3105, 3105, 3105, 3105, 3105, 3105, 3105, 3105, 3105, 3036, 3082, 3082, 3082, 3082, 3082, 3082, 3082, 3082, 3082, 3105, 3105, 3059, 3059, 3059, 3059, 3105, 3082, 3082, 3059, 3059, 3059, 3059, 3059, 3059, 3059, 3059, 3059, 3059, 3059, 3036, 3059, 3036, 3036, 3036, 3036, 3013, 3013, 3013, 3013, 3059, 3059, 3059, 3059, 2990, 2990, 2990, 2990, 3013, 3013, 3036, 3036, 3013, 2990, 2990, 2990, 3036, 3013, 2990, 2990, 2967, 2967, 2944, 2944
